Districts & Neigbourhoods,Type of region,Regioncode,Total population,Man,Woman,Population| Age group |0 tot 15 year,Population| Age group |15 tot 25 year,Population| Age group |25 tot 45 year,Population| Age group |45 tot 65 year,Population| Age group |65+ year,Births,Deaths,Total households,Single-person households,Households without children,Households with children,Average household size,Care|Young people receiving youth care,Healthcare|Wmo clients,ZIPcode,Year,children_0_15,youth_15_25,families_children,elderly_65_plus,single_households_ind,youth_care_users,wmo_users,youth_care_rate,wmo_rate,children_0_15_growth,youth_15_25_growth,elderly_65_plus_growth,families_children_growth,single_households_ind_growth
Hoptille,Neighbourhood,BU03639305,1945.0,1000.0,945.0,255.0,520.0,755.0,335.0,85.0,15.0,5.0,1250.0,885.0,135.0,230.0,1.6,65.0,105.0,1102.0,2022,255.0,520.0,230.0,85.0,885.0,65.0,105.0,33.419023136246786,53.984575835475574,-0.037735849056603765,-0.07964601769911506,0.2142857142857142,-0.021276595744680882,0.07272727272727275
Hoptille,Neighbourhood,BU0363TD01,1945.0,945.0,1000.0,255.0,475.0,790.0,340.0,90.0,15.0,5.0,1260.0,885.0,145.0,225.0,1.5,75.0,100.0,1102.0,2023,255.0,475.0,225.0,90.0,885.0,75.0,100.0,38.56041131105398,51.41388174807198,0.0,-0.08653846153846156,0.05882352941176472,-0.021739130434782594,0.0
Hoptille,Neighbourhood,BU0363TD01,1980.0,915.0,1065.0,255.0,540.0,745.0,340.0,105.0,10.0,5.0,1270.0,890.0,150.0,230.0,1.6,65.0,110.0,1102.0,2024,255.0,540.0,230.0,105.0,890.0,65.0,110.0,32.82828282828283,55.55555555555555,0.0,0.13684210526315788,0.16666666666666674,0.022222222222222143,0.005649717514124353
Hoptille,Neighbourhood,BU03639305,1890.0,955.0,935.0,265.0,565.0,665.0,325.0,70.0,20.0,5.0,1205.0,825.0,140.0,235.0,1.6,75.0,115.0,1102.0,2025,265.0,565.0,235.0,70.0,825.0,75.0,115.0,39.682539682539684,60.84656084656084,0.03921568627450989,0.04629629629629628,-0.33333333333333337,0.021739130434782705,-0.0730337078651685
Houthavens,District,WK036312,2950.0,1515.0,1430.0,550.0,165.0,1185.0,805.0,245.0,65.0,15.0,1490.0,645.0,415.0,430.0,2.0,50.0,95.0,0.0,2020,550.0,165.0,430.0,245.0,645.0,50.0,95.0,16.949152542372882,32.20338983050847,,,,,
Houthavens,District,WK036312,3685.0,1910.0,1775.0,735.0,185.0,1435.0,965.0,360.0,105.0,20.0,1765.0,710.0,510.0,545.0,2.1,60.0,115.0,0.0,2021,735.0,185.0,545.0,360.0,710.0,60.0,115.0,16.28222523744912,31.207598371777475,0.3363636363636364,0.1212121212121211,0.4693877551020409,0.2674418604651163,0.10077519379844957
Houthavens,District,WK036312,4385.0,2245.0,2145.0,895.0,230.0,1685.0,1140.0,435.0,75.0,20.0,2095.0,860.0,585.0,650.0,2.1,80.0,120.0,0.0,2022,895.0,230.0,650.0,435.0,860.0,80.0,120.0,18.244013683010262,27.366020524515395,0.217687074829932,0.2432432432432432,0.20833333333333326,0.19266055045871555,0.21126760563380276
Houthavens,District,WK0363EC,4660.0,2370.0,2295.0,870.0,280.0,1850.0,1195.0,465.0,65.0,25.0,2305.0,1005.0,655.0,645.0,2.0,100.0,105.0,0.0,2023,870.0,280.0,645.0,465.0,1005.0,100.0,105.0,21.459227467811157,22.532188841201716,-0.027932960893854775,0.21739130434782616,0.06896551724137923,-0.007692307692307665,0.16860465116279078
Houthavens,District,WK0363EC,5270.0,2635.0,2635.0,885.0,630.0,2035.0,1210.0,510.0,70.0,15.0,2780.0,1375.0,730.0,675.0,1.9,85.0,125.0,0.0,2024,885.0,630.0,675.0,510.0,1375.0,85.0,125.0,16.129032258064516,23.719165085388994,0.01724137931034475,1.25,0.09677419354838701,0.04651162790697683,0.3681592039800996
Houthavens,District,WK036312,3685.0,1910.0,1775.0,735.0,185.0,1435.0,965.0,360.0,105.0,20.0,1765.0,710.0,510.0,545.0,2.1,60.0,115.0,0.0,2025,735.0,185.0,545.0,360.0,710.0,60.0,115.0,16.28222523744912,31.207598371777475,-0.1694915254237288,-0.7063492063492063,-0.2941176470588235,-0.19259259259259254,-0.48363636363636364
Houthavens Oost,Neighbourhood,BU03631201,670.0,345.0,325.0,60.0,40.0,170.0,265.0,130.0,5.0,0.0,415.0,240.0,110.0,65.0,1.6,10.0,25.0,1013.0,2020,60.0,40.0,65.0,130.0,240.0,10.0,25.0,14.925373134328359,37.31343283582089,,,,,
Houthavens Oost,Neighbourhood,BU03631201,655.0,355.0,300.0,55.0,40.0,160.0,265.0,130.0,0.0,0.0,395.0,215.0,120.0,60.0,1.6,10.0,30.0,1013.0,2021,55.0,40.0,60.0,130.0,215.0,10.0,30.0,15.267175572519083,45.80152671755725,-0.08333333333333337,0.0,0.0,-0.07692307692307687,-0.10416666666666663
Houthavens Oost,Neighbourhood,BU03631201,655.0,345.0,310.0,45.0,45.0,160.0,255.0,145.0,0.0,5.0,405.0,220.0,125.0,55.0,1.6,0.0,30.0,1013.0,2022,45.0,45.0,55.0,145.0,220.0,0.0,30.0,0.0,45.80152671755725,-0.18181818181818177,0.125,0.11538461538461542,-0.08333333333333337,0.023255813953488413
Houthavens Oost,Neighbourhood,BU03631201,655.0,355.0,300.0,55.0,40.0,160.0,265.0,130.0,0.0,0.0,395.0,215.0,120.0,60.0,1.6,10.0,30.0,1013.0,2025,55.0,40.0,60.0,130.0,215.0,10.0,30.0,15.267175572519083,45.80152671755725,0.22222222222222232,-0.11111111111111116,-0.10344827586206895,0.09090909090909083,-0.022727272727272707
Houthavens West,Neighbourhood,BU03631200,2280.0,1175.0,1110.0,490.0,120.0,1010.0,535.0,120.0,65.0,10.0,1075.0,410.0,305.0,365.0,2.1,40.0,65.0,1014.0,2020,490.0,120.0,365.0,120.0,410.0,40.0,65.0,17.543859649122805,28.508771929824558,,,,,
Houthavens West,Neighbourhood,BU03631200,3035.0,1555.0,1480.0,680.0,150.0,1275.0,700.0,230.0,100.0,20.0,1365.0,490.0,390.0,485.0,2.2,55.0,85.0,1014.0,2021,680.0,150.0,485.0,230.0,490.0,55.0,85.0,18.121911037891266,28.00658978583196,0.3877551020408163,0.25,0.9166666666666667,0.3287671232876712,0.19512195121951215
Houthavens West,Neighbourhood,BU03631200,3735.0,1895.0,1840.0,845.0,185.0,1520.0,885.0,295.0,75.0,20.0,1690.0,630.0,460.0,595.0,2.2,75.0,90.0,1014.0,2022,845.0,185.0,595.0,295.0,630.0,75.0,90.0,20.080321285140563,24.096385542168676,0.24264705882352944,0.2333333333333334,0.28260869565217384,0.2268041237113403,0.2857142857142858
Houthavens West,Neighbourhood,BU03631200,3035.0,1555.0,1480.0,680.0,150.0,1275.0,700.0,230.0,100.0,20.0,1365.0,490.0,390.0,485.0,2.2,55.0,85.0,1014.0,2025,680.0,150.0,485.0,230.0,490.0,55.0,85.0,18.121911037891266,28.00658978583196,-0.1952662721893491,-0.18918918918918914,-0.22033898305084743,-0.18487394957983194,-0.2222222222222222
Houthavens-Oost,Neighbourhood,BU0363EC02,645.0,340.0,305.0,35.0,50.0,160.0,250.0,145.0,5.0,10.0,405.0,230.0,125.0,50.0,1.6,10.0,30.0,1013.0,2023,35.0,50.0,50.0,145.0,230.0,10.0,30.0,15.503875968992247,46.51162790697674,,,,,
Houthavens-Oost,Neighbourhood,BU0363EC02,640.0,345.0,300.0,30.0,55.0,160.0,245.0,150.0,5.0,0.0,405.0,235.0,120.0,50.0,1.6,10.0,25.0,1013.0,2024,30.0,55.0,50.0,150.0,235.0,10.0,25.0,15.625,39.0625,-0.1428571428571429,0.10000000000000009,0.034482758620689724,0.0,0.021739130434782705
Houthavens-West,Neighbourhood,BU0363EC01,4015.0,2030.0,1985.0,830.0,225.0,1690.0,940.0,330.0,60.0,15.0,1905.0,775.0,530.0,595.0,2.1,90.0,80.0,1014.0,2023,830.0,225.0,595.0,330.0,775.0,90.0,80.0,22.415940224159403,19.925280199252803,,,,,
Houthavens-West,Neighbourhood,BU0363EC01,4625.0,2295.0,2330.0,850.0,575.0,1880.0,965.0,360.0,70.0,15.0,2375.0,1140.0,610.0,625.0,1.9,75.0,100.0,1014.0,2024,850.0,575.0,625.0,360.0,1140.0,75.0,100.0,16.216216216216218,21.62162162162162,0.024096385542168752,1.5555555555555554,0.09090909090909083,0.050420168067226934,0.47096774193548385
Huntum,Neighbourhood,BU03639308,205.0,100.0,100.0,25.0,25.0,40.0,55.0,60.0,5.0,5.0,95.0,30.0,40.0,30.0,2.1,10.0,10.0,1102.0,2020,25.0,25.0,30.0,60.0,30.0,10.0,10.0,48.78048780487805,48.78048780487805,,,,,
Huntum,Neighbourhood,BU03639308,210.0,105.0,105.0,25.0,30.0,35.0,55.0,55.0,0.0,0.0,95.0,30.0,35.0,30.0,2.2,0.0,10.0,1102.0,2021,25.0,30.0,30.0,55.0,30.0,0.0,10.0,0.0,47.61904761904761,0.0,0.19999999999999996,-0.08333333333333337,0.0,0.0
Huntum,Neighbourhood,BU03639308,195.0,100.0,90.0,25.0,30.0,30.0,50.0,60.0,5.0,0.0,95.0,30.0,40.0,30.0,2.1,0.0,15.0,1102.0,2022,25.0,30.0,30.0,60.0,30.0,0.0,15.0,0.0,76.92307692307693,0.0,0.0,0.09090909090909083,0.0,0.0
Huntum,Neighbourhood,BU0363TD04,195.0,100.0,100.0,30.0,35.0,25.0,50.0,55.0,5.0,0.0,95.0,30.0,30.0,35.0,2.1,10.0,15.0,1102.0,2023,30.0,35.0,35.0,55.0,30.0,10.0,15.0,51.28205128205128,76.92307692307693,0.19999999999999996,0.16666666666666674,-0.08333333333333337,0.16666666666666674,0.0
Huntum,Neighbourhood,BU0363TD04,190.0,95.0,95.0,20.0,30.0,30.0,50.0,55.0,0.0,0.0,90.0,35.0,25.0,30.0,2.1,0.0,15.0,1102.0,2024,20.0,30.0,30.0,55.0,35.0,0.0,15.0,0.0,78.94736842105263,-0.33333333333333337,-0.1428571428571429,0.0,-0.1428571428571429,0.16666666666666674
Huntum,Neighbourhood,BU03639308,210.0,105.0,105.0,25.0,30.0,35.0,55.0,55.0,0.0,0.0,95.0,30.0,35.0,30.0,2.2,0.0,10.0,1102.0,2025,25.0,30.0,30.0,55.0,30.0,0.0,10.0,0.0,47.61904761904761,0.25,0.0,0.0,0.0,-0.1428571428571429
IJburg Oost,District,WK036350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
IJburg Oost,District,WK036350,70.0,40.0,35.0,25.0,5.0,25.0,15.0,0.0,10.0,0.0,25.0,5.0,5.0,15.0,3.1,0.0,0.0,0.0,2021,25.0,5.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,inf,inf,,inf,inf
IJburg Oost,District,WK036350,225.0,115.0,110.0,75.0,20.0,85.0,45.0,5.0,15.0,0.0,80.0,15.0,10.0,55.0,2.9,10.0,25.0,0.0,2022,75.0,20.0,55.0,5.0,15.0,10.0,25.0,44.44444444444444,111.1111111111111,2.0,3.0,inf,2.6666666666666665,2.0
IJburg Oost,District,WK036350,70.0,40.0,35.0,25.0,5.0,25.0,15.0,0.0,10.0,0.0,25.0,5.0,5.0,15.0,3.1,0.0,0.0,0.0,2025,25.0,5.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,-0.6666666666666667,-0.75,-1.0,-0.7272727272727273,-0.6666666666666667
IJburg West,District,WK036335,15730.0,7870.0,7860.0,3655.0,2165.0,4735.0,4385.0,795.0,210.0,25.0,6430.0,2145.0,1275.0,3010.0,2.4,545.0,740.0,0.0,2020,3655.0,2165.0,3010.0,795.0,2145.0,545.0,740.0,34.64717101080738,47.043865225683405,,,,,
IJburg West,District,WK036335,15705.0,7845.0,7860.0,3495.0,2255.0,4680.0,4450.0,825.0,190.0,40.0,6390.0,2075.0,1260.0,3055.0,2.4,590.0,700.0,0.0,2021,3495.0,2255.0,3055.0,825.0,2075.0,590.0,700.0,37.567653613498884,44.57179242279529,-0.04377564979480164,0.04157043879907629,0.037735849056603765,0.014950166112956742,-0.03263403263403264
IJburg West,District,WK036335,15780.0,7920.0,7860.0,3340.0,2380.0,4630.0,4550.0,875.0,170.0,35.0,6485.0,2160.0,1240.0,3085.0,2.4,640.0,755.0,0.0,2022,3340.0,2380.0,3085.0,875.0,2160.0,640.0,755.0,40.557667934093786,47.845373891001266,-0.044349070100143106,0.055432372505543226,0.06060606060606055,0.009819967266775809,0.04096385542168668
IJburg West,District,WK036335,15705.0,7845.0,7860.0,3495.0,2255.0,4680.0,4450.0,825.0,190.0,40.0,6390.0,2075.0,1260.0,3055.0,2.4,590.0,700.0,0.0,2025,3495.0,2255.0,3055.0,825.0,2075.0,590.0,700.0,37.567653613498884,44.57179242279529,0.046407185628742464,-0.05252100840336138,-0.05714285714285716,-0.00972447325769854,-0.03935185185185186
IJburg Zuid,District,WK036351,8265.0,4010.0,4255.0,2420.0,900.0,2645.0,1965.0,335.0,100.0,15.0,3155.0,980.0,530.0,1650.0,2.6,330.0,440.0,0.0,2020,2420.0,900.0,1650.0,335.0,980.0,330.0,440.0,39.92740471869328,53.23653962492438,,,,,
IJburg Zuid,District,WK036351,8155.0,3970.0,4185.0,2305.0,975.0,2485.0,2055.0,340.0,95.0,20.0,3135.0,1010.0,485.0,1640.0,2.6,365.0,425.0,0.0,2021,2305.0,975.0,1640.0,340.0,1010.0,365.0,425.0,44.75781729000613,52.11526670754139,-0.0475206611570248,0.08333333333333326,0.014925373134328401,-0.0060606060606061,0.030612244897959107
IJburg Zuid,District,WK036351,8145.0,3960.0,4185.0,2205.0,1060.0,2395.0,2135.0,350.0,95.0,20.0,3125.0,975.0,490.0,1660.0,2.6,370.0,435.0,0.0,2022,2205.0,1060.0,1660.0,350.0,975.0,370.0,435.0,45.42664211172499,53.40699815837937,-0.04338394793926248,0.08717948717948709,0.02941176470588225,0.012195121951219523,-0.034653465346534684
IJburg Zuid,District,WK036351,8155.0,3970.0,4185.0,2305.0,975.0,2485.0,2055.0,340.0,95.0,20.0,3135.0,1010.0,485.0,1640.0,2.6,365.0,425.0,0.0,2025,2305.0,975.0,1640.0,340.0,1010.0,365.0,425.0,44.75781729000613,52.11526670754139,0.0453514739229024,-0.08018867924528306,-0.02857142857142858,-0.012048192771084376,0.03589743589743599
IJburg-Oost,District,WK0363MK,620.0,300.0,320.0,170.0,75.0,215.0,140.0,20.0,20.0,0.0,265.0,85.0,35.0,145.0,2.4,25.0,25.0,0.0,2023,170.0,75.0,145.0,20.0,85.0,25.0,25.0,40.32258064516129,40.32258064516129,,,,,
IJburg-Oost,District,WK0363MK,1130.0,565.0,565.0,250.0,115.0,505.0,210.0,40.0,25.0,0.0,515.0,190.0,105.0,215.0,2.2,30.0,25.0,0.0,2024,250.0,115.0,215.0,40.0,190.0,30.0,25.0,26.548672566371682,22.123893805309734,0.47058823529411775,0.5333333333333334,1.0,0.48275862068965525,1.2352941176470589
IJburg-West,District,WK0363MJ,16310.0,8160.0,8145.0,3150.0,2575.0,5000.0,4625.0,955.0,175.0,40.0,6940.0,2475.0,1380.0,3090.0,2.3,630.0,775.0,0.0,2023,3150.0,2575.0,3090.0,955.0,2475.0,630.0,775.0,38.62660944206009,47.51686082158185,,,,,
IJburg-West,District,WK0363MJ,16340.0,8150.0,8190.0,3010.0,2605.0,5035.0,4680.0,1015.0,150.0,40.0,7100.0,2595.0,1420.0,3080.0,2.3,600.0,810.0,0.0,2024,3010.0,2605.0,3080.0,1015.0,2595.0,600.0,810.0,36.719706242350064,49.57160342717258,-0.0444444444444444,0.011650485436893288,0.06282722513089012,-0.003236245954692518,0.048484848484848575
IJburg-Zuid,District,WK0363ML,8210.0,4000.0,4210.0,2090.0,1155.0,2390.0,2210.0,370.0,90.0,10.0,3205.0,1035.0,505.0,1660.0,2.5,375.0,430.0,0.0,2023,2090.0,1155.0,1660.0,370.0,1035.0,375.0,430.0,45.676004872107185,52.37515225334957,,,,,
IJburg-Zuid,District,WK0363ML,8490.0,4140.0,4355.0,1960.0,1260.0,2540.0,2335.0,395.0,85.0,20.0,3460.0,1215.0,585.0,1660.0,2.4,350.0,445.0,0.0,2024,1960.0,1260.0,1660.0,395.0,1215.0,350.0,445.0,41.22497055359246,52.41460541813898,-0.062200956937799035,0.09090909090909083,0.06756756756756754,0.0,0.17391304347826098
IJplein e.o.,Neighbourhood,BU03636100,2480.0,1300.0,1180.0,305.0,240.0,780.0,770.0,385.0,20.0,15.0,1470.0,895.0,280.0,295.0,1.7,50.0,310.0,1021.0,2020,305.0,240.0,295.0,385.0,895.0,50.0,310.0,20.161290322580644,125.0,,,,,
IJplein e.o.,Neighbourhood,BU03636100,2430.0,1270.0,1155.0,290.0,225.0,765.0,765.0,380.0,20.0,25.0,1435.0,865.0,290.0,280.0,1.7,40.0,290.0,1021.0,2021,290.0,225.0,280.0,380.0,865.0,40.0,290.0,16.46090534979424,119.34156378600822,-0.049180327868852514,-0.0625,-0.012987012987012991,-0.05084745762711862,-0.03351955307262566
IJplein e.o.,Neighbourhood,BU03636100,2460.0,1290.0,1165.0,310.0,230.0,805.0,720.0,400.0,20.0,20.0,1440.0,870.0,280.0,295.0,1.7,55.0,290.0,1021.0,2022,310.0,230.0,295.0,400.0,870.0,55.0,290.0,22.357723577235774,117.88617886178862,0.06896551724137923,0.022222222222222143,0.05263157894736836,0.0535714285714286,0.005780346820809301
IJplein e.o.,Neighbourhood,BU0363NL04,2475.0,1300.0,1175.0,300.0,230.0,825.0,700.0,405.0,25.0,30.0,1460.0,875.0,290.0,290.0,1.7,65.0,285.0,1021.0,2023,300.0,230.0,290.0,405.0,875.0,65.0,285.0,26.262626262626263,115.15151515151516,-0.032258064516129004,0.0,0.012499999999999956,-0.016949152542372836,0.005747126436781658
IJplein e.o.,Neighbourhood,BU0363NL04,2490.0,1315.0,1170.0,295.0,245.0,835.0,705.0,405.0,15.0,10.0,1460.0,880.0,285.0,295.0,1.7,60.0,285.0,1021.0,2024,295.0,245.0,295.0,405.0,880.0,60.0,285.0,24.096385542168676,114.4578313253012,-0.01666666666666672,0.0652173913043479,0.0,0.01724137931034475,0.005714285714285783
IJplein e.o.,Neighbourhood,BU03636100,2430.0,1270.0,1155.0,290.0,225.0,765.0,765.0,380.0,20.0,25.0,1435.0,865.0,290.0,280.0,1.7,40.0,290.0,1021.0,2025,290.0,225.0,280.0,380.0,865.0,40.0,290.0,16.46090534979424,119.34156378600822,-0.016949152542372836,-0.08163265306122447,-0.06172839506172845,-0.05084745762711862,-0.017045454545454586
IJplein/Vogelbuurt,District,WK036361,8255.0,4170.0,4085.0,1250.0,920.0,2840.0,2225.0,1020.0,90.0,45.0,4440.0,2425.0,820.0,1195.0,1.9,250.0,935.0,0.0,2020,1250.0,920.0,1195.0,1020.0,2425.0,250.0,935.0,30.28467595396729,113.26468806783767,,,,,
IJplein/Vogelbuurt,District,WK036361,8135.0,4110.0,4025.0,1200.0,895.0,2775.0,2230.0,1030.0,115.0,60.0,4395.0,2395.0,850.0,1155.0,1.8,210.0,875.0,0.0,2021,1200.0,895.0,1155.0,1030.0,2395.0,210.0,875.0,25.81438229870928,107.559926244622,-0.040000000000000036,-0.02717391304347827,0.009803921568627416,-0.03347280334728031,-0.012371134020618513
IJplein/Vogelbuurt,District,WK036361,8040.0,4030.0,4010.0,1185.0,910.0,2745.0,2155.0,1050.0,85.0,50.0,4350.0,2375.0,840.0,1135.0,1.8,205.0,860.0,0.0,2022,1185.0,910.0,1135.0,1050.0,2375.0,205.0,860.0,25.497512437810943,106.96517412935323,-0.012499999999999956,0.016759776536312776,0.01941747572815533,-0.017316017316017285,-0.008350730688935326
IJplein/Vogelbuurt,District,WK0363NL,7945.0,3985.0,3960.0,1120.0,915.0,2725.0,2125.0,1065.0,90.0,50.0,4325.0,2355.0,860.0,1110.0,1.8,220.0,870.0,0.0,2023,1120.0,915.0,1110.0,1065.0,2355.0,220.0,870.0,27.690371302706104,109.50283196979233,-0.05485232067510548,0.005494505494505475,0.014285714285714235,-0.022026431718061623,-0.008421052631578996
IJplein/Vogelbuurt,District,WK0363NL,7875.0,3935.0,3940.0,1100.0,920.0,2690.0,2100.0,1070.0,70.0,45.0,4310.0,2365.0,840.0,1100.0,1.8,210.0,850.0,0.0,2024,1100.0,920.0,1100.0,1070.0,2365.0,210.0,850.0,26.666666666666668,107.93650793650794,-0.017857142857142905,0.005464480874316946,0.0046948356807512415,-0.009009009009009028,0.00424628450106157
IJplein/Vogelbuurt,District,WK036361,8135.0,4110.0,4025.0,1200.0,895.0,2775.0,2230.0,1030.0,115.0,60.0,4395.0,2395.0,850.0,1155.0,1.8,210.0,875.0,0.0,2025,1200.0,895.0,1155.0,1030.0,2395.0,210.0,875.0,25.81438229870928,107.559926244622,0.09090909090909083,-0.02717391304347827,-0.03738317757009346,0.050000000000000044,0.012684989429175397
IJsbaanpad e.o.,Neighbourhood,BU03634804,380.0,185.0,200.0,80.0,50.0,65.0,140.0,50.0,5.0,0.0,160.0,50.0,35.0,80.0,2.4,0.0,10.0,1076.0,2020,80.0,50.0,80.0,50.0,50.0,0.0,10.0,0.0,26.31578947368421,,,,,
IJsbaanpad e.o.,Neighbourhood,BU03634804,375.0,180.0,195.0,80.0,50.0,60.0,140.0,50.0,5.0,5.0,165.0,55.0,35.0,70.0,2.3,10.0,10.0,1076.0,2021,80.0,50.0,70.0,50.0,55.0,10.0,10.0,26.666666666666668,26.666666666666668,0.0,0.0,0.0,-0.125,0.10000000000000009
IJsbaanpad e.o.,Neighbourhood,BU03634804,400.0,195.0,200.0,80.0,55.0,65.0,150.0,50.0,0.0,5.0,170.0,55.0,40.0,75.0,2.4,10.0,10.0,1076.0,2022,80.0,55.0,75.0,50.0,55.0,10.0,10.0,25.0,25.0,0.0,0.10000000000000009,0.0,0.0714285714285714,0.0
IJsbaanpad e.o.,Neighbourhood,BU0363KH06,385.0,195.0,190.0,70.0,55.0,60.0,145.0,60.0,5.0,5.0,160.0,50.0,40.0,75.0,2.3,10.0,10.0,1076.0,2023,70.0,55.0,75.0,60.0,50.0,10.0,10.0,25.974025974025977,25.974025974025977,-0.125,0.0,0.19999999999999996,0.0,-0.09090909090909094
IJsbaanpad e.o.,Neighbourhood,BU0363KH06,420.0,215.0,200.0,70.0,60.0,90.0,145.0,60.0,0.0,0.0,200.0,80.0,45.0,70.0,2.1,10.0,10.0,1076.0,2024,70.0,60.0,70.0,60.0,80.0,10.0,10.0,23.809523809523807,23.809523809523807,0.0,0.09090909090909083,0.0,-0.06666666666666665,0.6000000000000001
IJsbaanpad e.o.,Neighbourhood,BU03634804,375.0,180.0,195.0,80.0,50.0,60.0,140.0,50.0,5.0,5.0,165.0,55.0,35.0,70.0,2.3,10.0,10.0,1076.0,2025,80.0,50.0,70.0,50.0,55.0,10.0,10.0,26.666666666666668,26.666666666666668,0.1428571428571428,-0.16666666666666663,-0.16666666666666663,0.0,-0.3125
IJselbuurt,District,WK036353,5290.0,2525.0,2765.0,550.0,535.0,2315.0,1170.0,715.0,75.0,30.0,3275.0,1935.0,770.0,570.0,1.6,90.0,385.0,0.0,2020,550.0,535.0,570.0,715.0,1935.0,90.0,385.0,17.013232514177695,72.77882797731569,,,,,
IJselbuurt,District,WK036353,5220.0,2500.0,2720.0,540.0,570.0,2235.0,1145.0,730.0,60.0,25.0,3225.0,1885.0,775.0,565.0,1.6,90.0,370.0,0.0,2021,540.0,570.0,565.0,730.0,1885.0,90.0,370.0,17.241379310344826,70.88122605363985,-0.018181818181818188,0.06542056074766345,0.020979020979021046,-0.00877192982456143,-0.025839793281653756
IJselbuurt,District,WK036353,5300.0,2515.0,2785.0,515.0,685.0,2210.0,1155.0,735.0,75.0,35.0,3265.0,1885.0,825.0,560.0,1.6,95.0,370.0,0.0,2022,515.0,685.0,560.0,735.0,1885.0,95.0,370.0,17.92452830188679,69.81132075471697,-0.04629629629629628,0.20175438596491224,0.006849315068493178,-0.008849557522123908,0.0
IJselbuurt,District,WK0363KL,5225.0,2500.0,2730.0,505.0,630.0,2260.0,1100.0,735.0,50.0,35.0,3255.0,1905.0,820.0,540.0,1.6,90.0,350.0,0.0,2023,505.0,630.0,540.0,735.0,1905.0,90.0,350.0,17.22488038277512,66.98564593301435,-0.01941747572815533,-0.08029197080291972,0.0,-0.0357142857142857,0.010610079575596787
IJselbuurt,District,WK0363KL,5200.0,2465.0,2735.0,475.0,630.0,2255.0,1100.0,735.0,65.0,30.0,3290.0,1950.0,815.0,520.0,1.6,80.0,340.0,0.0,2024,475.0,630.0,520.0,735.0,1950.0,80.0,340.0,15.384615384615385,65.38461538461539,-0.05940594059405946,0.0,0.0,-0.03703703703703709,0.023622047244094446
IJselbuurt,District,WK036353,5220.0,2500.0,2720.0,540.0,570.0,2235.0,1145.0,730.0,60.0,25.0,3225.0,1885.0,775.0,565.0,1.6,90.0,370.0,0.0,2025,540.0,570.0,565.0,730.0,1885.0,90.0,370.0,17.241379310344826,70.88122605363985,0.13684210526315788,-0.09523809523809523,-0.006802721088435382,0.08653846153846145,-0.033333333333333326
IJselbuurt Oost,Neighbourhood,BU03635301,2905.0,1365.0,1535.0,320.0,335.0,1280.0,615.0,360.0,35.0,10.0,1735.0,990.0,415.0,330.0,1.7,55.0,185.0,1078.0,2020,320.0,335.0,330.0,360.0,990.0,55.0,185.0,18.9328743545611,63.68330464716007,,,,,
IJselbuurt Oost,Neighbourhood,BU03635301,2870.0,1370.0,1505.0,310.0,365.0,1235.0,605.0,360.0,35.0,10.0,1730.0,985.0,425.0,325.0,1.7,55.0,185.0,1078.0,2021,310.0,365.0,325.0,360.0,985.0,55.0,185.0,19.16376306620209,64.45993031358884,-0.03125,0.08955223880597019,0.0,-0.015151515151515138,-0.005050505050505083
IJselbuurt Oost,Neighbourhood,BU03635301,2920.0,1375.0,1550.0,310.0,430.0,1205.0,605.0,370.0,40.0,20.0,1745.0,970.0,440.0,335.0,1.7,60.0,180.0,1078.0,2022,310.0,430.0,335.0,370.0,970.0,60.0,180.0,20.54794520547945,61.64383561643835,0.0,0.17808219178082196,0.02777777777777768,0.03076923076923066,-0.015228426395939132
IJselbuurt Oost,Neighbourhood,BU03635301,2870.0,1370.0,1505.0,310.0,365.0,1235.0,605.0,360.0,35.0,10.0,1730.0,985.0,425.0,325.0,1.7,55.0,185.0,1078.0,2025,310.0,365.0,325.0,360.0,985.0,55.0,185.0,19.16376306620209,64.45993031358884,0.0,-0.15116279069767447,-0.027027027027026973,-0.02985074626865669,0.015463917525773141
IJselbuurt West,Neighbourhood,BU03635300,2390.0,1155.0,1235.0,235.0,205.0,1035.0,560.0,355.0,35.0,20.0,1540.0,945.0,355.0,240.0,1.6,35.0,200.0,1078.0,2020,235.0,205.0,240.0,355.0,945.0,35.0,200.0,14.644351464435147,83.68200836820083,,,,,
IJselbuurt West,Neighbourhood,BU03635300,2350.0,1130.0,1220.0,235.0,210.0,1005.0,540.0,365.0,30.0,15.0,1495.0,900.0,355.0,240.0,1.6,35.0,185.0,1078.0,2021,235.0,210.0,240.0,365.0,900.0,35.0,185.0,14.893617021276597,78.72340425531915,0.0,0.024390243902439046,0.028169014084507005,0.0,-0.04761904761904767
IJselbuurt West,Neighbourhood,BU03635300,2375.0,1140.0,1240.0,205.0,260.0,1005.0,545.0,365.0,30.0,15.0,1520.0,915.0,385.0,225.0,1.6,40.0,190.0,1078.0,2022,205.0,260.0,225.0,365.0,915.0,40.0,190.0,16.842105263157894,80.0,-0.12765957446808507,0.23809523809523814,0.0,-0.0625,0.016666666666666607
